,Overall rank,Country,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
60,57,Cyprus,5.762,0.3080972674855854,0.2985710704437203,0.22787666081724745,0.1060416144397092,0.050639257959388326,0.008774128854349462,2018
61,58,Bolivia,5.752,0.22875418824246116,0.372525129454767,0.15473652147426134,0.18458726774291806,0.04294852269265915,0.016448370392933294,2018
62,59,Estonia,5.739,0.28024287716020546,0.3577767398411956,0.1721158337225595,0.12914525922466136,0.020084072863148054,0.04063521718822979,2018
63,60,Paraguay,5.681,0.22272606028274206,0.4059749266471059,0.1640437449986663,0.1443051480394772,0.04321152307281942,0.019738596959189114,2018
64,61,Peru,5.663,0.26586962709934525,0.3555365784230003,0.19185881013378878,0.15086820381440363,0.026188442926273838,0.009678337603188158,2018
65,62,Kosovo,5.662,0.25088028169014087,0.3609154929577465,0.16960093896713616,0.13145539906103287,0.08039906103286386,0.0067488262910798125,2018
66,63,Moldova,5.64,0.2203958403220396,0.43643072794364307,0.2079838980207984,0.07782623280778263,0.05736330090573634,0.0,2018
67,64,Turkmenistan,5.636,0.27319171820381827,0.4122075826835171,0.13901586447969888,0.11212691583759077,0.05350900779779512,0.009948910997579996,2018
68,65,Hungary,5.62,0.3211738891936369,0.38425671969281405,0.20076796489303347,0.07103675260559518,0.016730663741086123,0.006034009873834339,2018
69,66,Libya,5.566,0.2700109649122807,0.37006578947368424,0.15158991228070176,0.13596491228070176,0.03179824561403509,0.040570175438596486,2018
70,67,Philippines,5.524,0.2234717416378316,0.378316032295271,0.14792387543252594,0.18540945790080737,0.03460207612456747,0.030276816608996535,2018
71,68,Honduras,5.504,0.19515265974189486,0.37928863707900534,0.1957821844507397,0.14447592067988668,0.062008183821214986,0.023292414227258418,2018
72,69,Belarus,5.483,0.27349302448012636,0.39431429323506184,0.18425901553040272,0.08081073966833377,0.026585943669386682,0.040536983416688606,2018
73,70,Turkey,5.483,0.30588862243538506,0.3677058353317347,0.18278710365041306,0.08633093525179858,0.02824407140953904,0.029043431921129768,2018
74,71,Pakistan,5.472,0.25578658297371515,0.31777167516673205,0.16633974107493132,0.13103177716751666,0.0847391133777952,0.04433111023930953,2018
76,72,Portugal,5.41,0.28730350665054416,0.3455864570737606,0.21378476420798068,0.13591293833131804,0.013301088270858526,0.00411124546553809,2018
77,73,Serbia,5.398,0.27904979965655413,0.3918145392100744,0.19605037206639958,0.0824270177447052,0.038351459645105904,0.012306811677160847,2018
78,74,Greece,5.358,0.33841642228739005,0.3524926686217009,0.2577712609970675,0.038416422287390034,0.0,0.012903225806451613,2018
79,75,Lebanon,5.358,0.2551560021152829,0.31173982020095187,0.20756213643574825,0.13299841353781067,0.05658381808566895,0.03595980962453728,2018
80,76,Montenegro,5.347,0.2925776754890679,0.36795166858457995,0.20972382048331414,0.07451093210586882,0.03193325661680092,0.02330264672036824,2018
81,77,Croatia,5.321,0.31390765765765766,0.3268581081081081,0.20748873873873874,0.10698198198198199,0.03378378378378378,0.01097972972972973,2018
82,78,Dominican Republic,5.302,0.25566258786774276,0.37516271804217655,0.15985420463420985,0.1504816454048425,0.031241864097891175,0.027596979953137205,2018
83,79,Algeria,5.295,0.3171363783608681,0.37382572076449616,0.2225461613216715,0.024943310657596366,0.01781665046971169,0.04373177842565597,2018
84,80,Morocco,5.254,0.2777183600713013,0.28413547237076653,0.2385026737967915,0.16399286987522285,0.009269162210338681,0.026381461675579324,2018
85,81,China,5.246,0.27029242962558075,0.3121071330964744,0.21836567368133372,0.16315933315113418,0.007925662749385078,0.02814976769609183,2018
86,82,Azerbaijan,5.201,0.298978102189781,0.33897810218978097,0.1760583941605839,0.12554744525547443,0.009051094890510947,0.0513868613138686,2018
87,83,Tajikistan,5.199,0.17230098146128683,0.42384587422755365,0.21737549981824794,0.10614322064703746,0.06797528171573974,0.0123591421301345,2018
89,84,Jordan,5.161,0.23729792147806006,0.36518475750577367,0.1862009237875289,0.13510392609699773,0.03752886836027714,0.038683602771362596,2018
90,85,Nigeria,5.155,0.2645929339477726,0.45007680491551455,0.018433179723502304,0.1774193548387097,0.0771889400921659,0.01228878648233487,2018
91,86,Kyrgyzstan,5.131,0.15606595995288575,0.4169611307420494,0.17491166077738513,0.15901060070671377,0.08274440518256773,0.010306242638398116,2018
92,87,Bosnia and Herzegovina,5.129,0.28179858330766855,0.33199876809362483,0.23344625808438554,0.08623344625808438,0.0665229442562365,0.0,2018
93,88,Mongolia,5.125,0.24796527400976667,0.41155724362452517,0.1559956592512208,0.10716223548562126,0.06863809007053716,0.008681497558328812,2018
94,89,Vietnam,5.103,0.19556892778993434,0.3733588621444201,0.19201312910284463,0.16903719912472648,0.048413566739606125,0.02160831509846827,2018
95,90,Indonesia,5.093,0.24455930359085962,0.3305223068552775,0.14200217627856365,0.14635473340587596,0.13166485310119694,0.004896626768226333,2018
96,91,Bhutan,5.082,0.21317621853240493,0.3575254418853776,0.14113551151580075,0.14488484199250135,0.09748259239421532,0.04579539367970006,2018
98,92,Cameroon,4.975,0.23382867132867133,0.38942307692307687,0.07954545454545453,0.1984265734265734,0.07998251748251747,0.01879370629370629,2018
99,93,Bulgaria,4.933,0.2838674925935901,0.40802585510368977,0.1917586856988958,0.09668731483975222,0.017236735793159173,0.0024239159709130084,2018
100,94,Nepal,4.88,0.13718528082633957,0.3963847643641059,0.1739832149774048,0.1697869593285991,0.0974822466107166,0.025177533892834086,2018
101,95,Venezuela,4.806,0.296164139161463,0.4368123699078204,0.19536128456735058,0.03954802259887006,0.01665179898899792,0.015462384775498066,2018
102,96,Gabon,4.758,0.3403416557161629,0.38239159001314055,0.13272010512483576,0.11695137976346912,0.010512483574244415,0.017082785808147174,2018
103,97,Palestinian Territories,4.743,0.22222222222222224,0.4212530287296643,0.2083766008999654,0.09207338179300797,0.029768085842852197,0.02630668051228799,2018
104,98,South Africa,4.724,0.28017883755588674,0.4202682563338301,0.09836065573770493,0.15380029806259315,0.030700447093889714,0.01669150521609538,2018
105,99,Iran,4.707,0.31229725744618103,0.22736655853730464,0.2037746977292834,0.13535830138602184,0.08316130934827484,0.038041875552934236,2018
106,100,Ivory Coast,4.671,0.24490719782707104,0.3947487550928021,0.036215482118605695,0.21140787686736076,0.06609325486645538,0.04662743322770483,2018
107,101,Ghana,4.657,0.23079922027290448,0.349317738791423,0.1313840155945419,0.19454191033138402,0.08265107212475634,0.011306042884990253,2018
108,102,Senegal,4.631,0.16468330134357007,0.42879078694817657,0.16621880998080615,0.15585412667946258,0.05297504798464492,0.03147792706333973,2018
110,103,Tunisia,4.592,0.313588850174216,0.3156794425087108,0.24041811846689892,0.09442508710801394,0.013937282229965157,0.02195121951219512,2018
111,104,Albania,4.586,0.29330771693884083,0.2616074287544028,0.25296189561319243,0.13416586615433876,0.04771053474223502,0.010246557796990073,2018
112,105,Sierra Leone,4.571,0.1492711370262391,0.4740524781341108,0.0,0.20699708454810498,0.13877551020408163,0.030903790087463558,2018
113,106,Congo (Brazzaville),4.559,0.2708498808578237,0.3220810166799047,0.13621922160444797,0.20413026211278792,0.036139793486894355,0.030579825258141378,2018
114,107,Bangladesh,4.5,0.18745595489781536,0.29950669485553205,0.20401691331923888,0.204369274136716,0.05391120507399577,0.050739957716701894,2018
115,108,Sri Lanka,4.471,0.23868954758190328,0.3416536661466459,0.1747269890795632,0.15210608424336972,0.0798231929277171,0.013000520020800833,2018
116,109,Iraq,4.456,0.32963446475195823,0.3169060052219321,0.17493472584856398,0.09921671018276762,0.048302872062663184,0.03100522193211488,2018
117,110,Mali,4.447,0.15968925334484246,0.5321536469572723,0.06560207164436771,0.1583944756150194,0.059991368148467845,0.02416918429003021,2018
119,111,Cambodia,4.433,0.17647058823529413,0.34972677595628415,0.14689810350369656,0.22372227579556409,0.0822886531661845,0.020893603342976533,2018
120,112,Burkina Faso,4.424,0.13771929824561402,0.4811403508771929,0.11140350877192981,0.13684210526315788,0.07675438596491227,0.05614035087719298,2018
121,113,Egypt,4.419,0.2975790181573638,0.3446536650975117,0.1859448554135844,0.10490921318090114,0.030934767989240077,0.03597848016139878,2018
123,114,Kenya,4.41,0.16964900206469374,0.36063317274604273,0.15622849277357195,0.1734342739160358,0.12112869924294564,0.018926359256710257,2018
124,115,Zambia,4.377,0.20738007380073803,0.38634686346863467,0.1088560885608856,0.1856088560885609,0.08154981549815499,0.030258302583025833,2018
125,116,Mauritania,4.356,0.22734693877551024,0.5081632653061225,0.11918367346938775,0.0526530612244898,0.05469387755102042,0.03795918367346939,2018
126,117,Ethiopia,4.35,0.12484799351438994,0.38508309687880016,0.15849209566274827,0.18321848398865018,0.08917713822456425,0.059181191730847175,2018
127,118,Georgia,4.34,0.31406480117820323,0.21796759941089838,0.23674521354933728,0.13807069219440354,0.013991163475699559,0.07916053019145804,2018
128,119,Armenia,4.321,0.28762777581952764,0.34896016919280926,0.23475502291152625,0.09164610504053577,0.027141346492774054,0.009869580542826929,2018
129,120,Myanmar,4.308,0.18731117824773416,0.32243889041472124,0.1178247734138973,0.1592968964570173,0.1642405932436144,0.04888766822301566,2018
130,121,Chad,4.301,0.20480549199084666,0.5188787185354691,0.030320366132723108,0.10812356979405033,0.10354691075514873,0.03432494279176201,2018
131,122,Congo (Kinshasa),4.245,0.0350253807106599,0.5766497461928933,0.10355329949238579,0.1583756345177665,0.1,0.026395939086294416,2018
132,123,India,4.19,0.2615161407326804,0.2709466811751904,0.1759158505622053,0.19550235763511062,0.0623866521581429,0.03373231773667029,2018
133,124,Niger,4.166,0.06956983536909188,0.4604354753053638,0.11736590546999469,0.20711630377057888,0.09293680297397769,0.0525756771109931,2018
134,125,Uganda,4.161,0.13311285655229435,0.4505994212484498,0.0979743695742042,0.18602728400165358,0.10706903679206284,0.025217031831335262,2018
135,126,Benin,4.141,0.22771084337349398,0.22409638554216868,0.14457831325301204,0.26506024096385544,0.09819277108433735,0.040361445783132534,2018
137,127,Ukraine,4.103,0.24968513853904287,0.4448992443324937,0.19175062972292192,0.051322418136020155,0.05887909319899245,0.0034634760705289673,2018
138,128,Togo,3.999,0.1542584871947588,0.28231089934484815,0.15068493150684933,0.258487194758785,0.09410363311494939,0.060154854079809424,2018
139,129,Guinea,3.964,0.17029702970297028,0.3920792079207921,0.10445544554455445,0.19504950495049506,0.09158415841584158,0.046534653465346534,2018
142,130,Madagascar,3.774,0.13119679519278918,0.4546820230345518,0.2013019529293941,0.11066599899849774,0.07761642463695542,0.024536805207811718,2018
143,131,Zimbabwe,3.692,0.1528253424657534,0.46832191780821913,0.10616438356164382,0.1738013698630137,0.05650684931506849,0.042380136986301366,2018
144,132,Afghanistan,3.632,0.2311977715877437,0.3739554317548746,0.17757660167130918,0.05919220055710306,0.133008356545961,0.025069637883008353,2018
145,133,Botswana,3.59,0.3082752349196726,0.355865413761746,0.12640193998181268,0.16883904213398004,0.0127311306456502,0.02788723855713853,2018
146,134,Malawi,3.587,0.10032362459546924,0.2918015102481122,0.16504854368932037,0.28640776699029125,0.11326860841423947,0.04314994606256742,2018
147,135,Haiti,3.582,0.17128874388254486,0.38825448613376834,0.1571506253398586,0.013594344752582926,0.21315932572050028,0.056552474170744965,2018
148,136,Liberia,3.495,0.040948275862068964,0.46228448275862066,0.14385775862068967,0.22575431034482757,0.11099137931034482,0.016163793103448273,2018
149,137,Syria,3.462,0.3106402164111812,0.17222723174030657,0.24301172227231743,0.03967538322813345,0.16952209197475204,0.06492335437330929,2018
150,138,Rwanda,3.408,0.11416781292984869,0.30811554332874824,0.1375515818431912,0.21870701513067398,0.0687757909215956,0.15268225584594222,2018
151,139,Yemen,3.355,0.19653179190751444,0.47710093374833257,0.15251222765673633,0.1084926634059582,0.036905291240551356,0.02845709204090707,2018
152,140,Tanzania,3.303,0.17009345794392525,0.37046728971962617,0.1424299065420561,0.17981308411214955,0.10093457943925235,0.03626168224299066,2018
155,141,Burundi,2.905,0.07892454466608846,0.5437987857762359,0.12575888985255854,0.05637467476149176,0.12922810060711187,0.06591500433651344,2018
0,1,Norway,7.537,0.30730935990943015,0.2915415260045866,0.15145601548672044,0.12080158118910476,0.06882294011014999,0.06006857730000816,2017
1,2,Denmark,7.522,0.28462879194303203,0.29782712108305553,0.15217859746960988,0.12019804303213866,0.06821655094315428,0.07695089552900956,2017
2,3,Iceland,7.504,0.2857819510312019,0.3108622971853938,0.16088669404388875,0.1210507661708795,0.09178561480369582,0.029632676764940247,2017
3,4,Switzerland,7.494,0.2999395579980052,0.29072701774396165,0.16446701756678106,0.11884097419057,0.05568585347857765,0.07033957902210441,2017
4,5,Finland,7.469,0.28647862039362976,0.30566385309655186,0.1605783326838634,0.1226331059842002,0.04871635752660444,0.07592973031515025,2017
5,6,Netherlands,7.377,0.29592882134215115,0.2811701243294921,0.1595194019123716,0.11518518535893786,0.09257754408203424,0.055618922975012954,2017
6,7,Canada,7.316,0.28839323125042543,0.2888113485447146,0.1627096129605115,0.1191433480862036,0.08491504386489697,0.056027415293247854,2017
7,8,New Zealand,7.314,0.2668617148650652,0.29391209224242454,0.15505510270964015,0.11657463763329406,0.09492185478910191,0.07267459776047426,2017
8,9,Sweden,7.284,0.2881498272657747,0.2850212810491791,0.16021050119319138,0.11818487543768846,0.07431321869850797,0.07412029635565834,2017
9,10,Australia,7.284,0.2844342094440195,0.2893446965015199,0.1617002544590523,0.11527620487499948,0.09153371157008512,0.05771092315032363,2017
10,11,Israel,7.213,0.3117798477722628,0.31198557439667174,0.19005439286089412,0.09203190541471865,0.07482509457917927,0.019323184976273455,2017
11,12,Costa Rica,7.079,0.26545008225236666,0.338814397659641,0.1816803240067349,0.13877185036659004,0.05133709720545123,0.023946248509216297,2017
12,13,Austria,7.006,0.30550497653593467,0.29992688629089853,0.16749872097846236,0.11664024990196949,0.06501516182823003,0.04541400446450481,2017
13,14,United States,6.993,0.3238629623435297,0.2974014027299945,0.16217381105745066,0.10592701092131472,0.0822253603705915,0.02840945257711912,2017
14,15,Ireland,6.977,0.2951535372477684,0.2994826054507143,0.1556353276288,0.11014834497323088,0.08223178451001004,0.05734840018947633,2017
15,16,Germany,6.951,0.30150991617750117,0.29838867550788667,0.16189783076068318,0.11398621880812619,0.06814093412566136,0.05607642462014156,2017
16,17,Belgium,6.891,0.3070781209749455,0.3067701446334051,0.1716227735462775,0.11323538581142222,0.04856574961344621,0.05272782542050353,2017
17,18,Luxembourg,6.863,0.33222529099489934,0.2779918696271554,0.1611763456688308,0.11378949064445881,0.054008570786465974,0.06080843227818961,2017
18,19,United Kingdom,6.714,0.2877614966255641,0.29870522636294705,0.16075140067408822,0.10143873645471328,0.09836160588439848,0.052981533998288984,2017
19,20,Chile,6.652,0.302449008795864,0.3099910962526769,0.1978399337253055,0.09099058415077278,0.07886329759990361,0.019866079475477225,2017
20,21,United Arab Emirates,6.648,0.33100643087220477,0.2577499552949568,0.1479237993028567,0.12381530271587378,0.07346179638749521,0.06604271542661255,2017
21,22,Brazil,6.635,0.2864258367602802,0.3702188390636049,0.15947623750128695,0.11315093891228734,0.04199310931888821,0.028735038443652366,2017
22,23,Czech Republic,6.609,0.3254035872181978,0.34493788764589217,0.18149034367951292,0.11810285378424605,0.021195113071454046,0.008870214600697061,2017
23,24,Argentina,6.599,0.2974691334453117,0.36150459310940963,0.1744559330451301,0.12410762016490602,0.027470025847117174,0.014992694388125455,2017
24,25,Mexico,6.578,0.3082950933110677,0.32371496784625625,0.18980759004459719,0.11034028961360078,0.03234588986739331,0.035496169317084755,2017
25,26,Singapore,6.572,0.3159770077397475,0.25278015494406586,0.17728637040772333,0.10266458098031901,0.06459772976554161,0.08669415616260281,2017
26,27,Malta,6.527,0.27026678825926004,0.29946719123525034,0.165374498015164,0.11845944197696373,0.11563531453640963,0.030796765976952155,2017
27,28,Uruguay,6.454,0.2843732169694233,0.3298399115704876,0.16798026628042406,0.13532284281503715,0.0408956350941618,0.04158812727046597,2017
28,29,Guatemala,6.454,0.24495472797019263,0.35270738898069504,0.1517592252412925,0.14925086862741574,0.07963493942770232,0.02169284975270175,2017
29,30,Panama,6.452,0.2976714621276898,0.3313157057395294,0.17037713925242934,0.1327071930674984,0.050801922124817794,0.017126577688035223,2017
30,31,France,6.442,0.3225958966496756,0.3128686681886903,0.19038140466423695,0.10600967068965124,0.029254386297169317,0.03888997351057653,2017
31,32,Thailand,6.424,0.25722023743895917,0.32516431276127017,0.14760846387715568,0.13231979973929212,0.13047762823647427,0.007209557946848567,2017
33,33,Spain,6.403,0.30934341556574246,0.3423453942619651,0.19863806161458783,0.09134208113402197,0.042485307132485446,0.015845740291197286,2017
34,34,Qatar,6.375,0.35776295972049216,0.2436949889939086,0.1357982966414047,0.1155332761748321,0.0631994218934005,0.0840110565759619,2017
35,35,Colombia,6.357,0.28618584151839493,0.3748146235548958,0.15905568478296578,0.12763617432036528,0.03983275086771123,0.01247492495566688,2017
36,36,Saudi Arabia,6.344,0.3577687499443805,0.30074869460883275,0.13794157910086804,0.10512493391650671,0.034503844253799744,0.06391219817561236,2017
38,37,Kuwait,6.105,0.36576020011263544,0.28215620478358044,0.14158349194650638,0.111173192461174,0.051133958050717764,0.0481929526453859,2017
39,38,Slovakia,6.098,0.33136839508657395,0.3762875281637668,0.17819398588047786,0.0739588312629952,0.034138181253894964,0.006053078352291309,2017
40,39,Bahrain,6.087,0.335900291714297,0.2985954910084809,0.14739705028852176,0.12113139043796042,0.038967291936937216,0.058008484613802834,2017
41,40,Malaysia,6.084,0.3165426025476558,0.3149321118731222,0.15169554990058762,0.09861561635086247,0.1021320476907968,0.016082071636975132,2017
42,41,Nicaragua,6.071,0.20725060837360404,0.36182900719178007,0.18358155610812715,0.12580427590254778,0.08479890480352953,0.036735647620411496,2017
43,42,Ecuador,6.008,0.2691773413807591,0.34592370660862737,0.1844064487471689,0.1224286006692395,0.040373751684785006,0.037690150909420066,2017
44,43,El Salvador,6.003,0.2766463143510981,0.35945935678039137,0.1812366957968223,0.13149971120959736,0.023796606044934977,0.027361315817155927,2017
45,44,Poland,5.973,0.30940351779689973,0.34627076335825496,0.1675353512121824,0.12463012265563521,0.03795509225966926,0.014205152717358354,2017
46,45,Uzbekistan,5.971,0.1893011920872575,0.3728463722219033,0.1199372767523579,0.15844448939821817,0.10012981457311956,0.0593408549671437,2017
47,46,Italy,5.964,0.33612801445549484,0.3481405024831991,0.20555700475981672,0.06178935664439526,0.04163201998525042,0.00675310167184352,2017
48,47,Russia,5.963,0.3411325382307508,0.39103494726893145,0.14567160098951124,0.09947867098188029,0.013909498402871198,0.008772744126054995,2017
50,48,Japan,5.92,0.3109528676219723,0.31521531671679254,0.20046926306394477,0.1109633913680765,0.026460615701018753,0.035938545528195025,2017
51,49,Lithuania,5.902,0.35787400910754,0.40114118176768254,0.17122155716885987,0.06376585542369312,0.0027671651318475674,0.0032302314003768663,2017
52,50,Algeria,5.872,0.3304139370266676,0.34686193844901086,0.18689002204800464,0.07061078118909206,0.021012530958670644,0.04421079032855421,2017
53,51,Latvia,5.85,0.32690202003335694,0.3642313329320855,0.1655753007243466,0.0844534528331472,0.03969106592470194,0.01914682755236192,2017
54,52,South Korea,5.838,0.35413397490763826,0.28505847008147117,0.22743903255338324,0.06516389348890313,0.05221626652829543,0.015988362440308896,2017
55,53,Moldova,5.838,0.24057034963166682,0.4131763618992487,0.19455832570046552,0.0794548017758653,0.06890944064655964,0.003330720346193973,2017
56,54,Romania,5.825,0.333809108196165,0.31527964231702305,0.18782549648731822,0.12528046917026092,0.03660240908847095,0.0012028747407618185,2017
57,55,Bolivia,5.823,0.24668979804097324,0.36322484082885187,0.14013652827849343,0.1653164946403439,0.06673834053828077,0.017893997673056754,2017
58,56,Turkmenistan,5.822,0.28346526860573945,0.3743054703198183,0.10973000597948641,0.10485320232517499,0.0626516710007739,0.06499438176900682,2017
59,57,Kazakhstan,5.819,0.3184585675210307,0.3432034735075503,0.150245753054548,0.10845072939791493,0.050069664037194726,0.029571812481761415,2017
61,58,Slovenia,5.758,0.30173994413670713,0.32678273336545716,0.1779178391861926,0.12881615355516057,0.05459036593129086,0.010152963825191654,2017
62,59,Peru,5.715,0.29510131152659835,0.34742268051856373,0.17963514950296436,0.12827781867800056,0.03615122737178639,0.013411812402086562,2017
63,60,Mauritius,5.629,0.30254304930965753,0.30767247388075664,0.16228808283688628,0.1249571384389447,0.09180965732529638,0.010729598208458388,2017
64,61,Cyprus,5.621,0.33901673705025126,0.28286769995742594,0.21119874616270642,0.08878632247925934,0.067820020413681,0.010310473936676029,2017
65,62,Estonia,5.611,0.31050363658726515,0.3471261397948501,0.1634156002797965,0.11263106857226245,0.023246602146260627,0.043076952619565026,2017
66,63,Belarus,5.569,0.3007116277818972,0.3756940796143361,0.16580938282719587,0.07680576970103797,0.04033664601621885,0.04064249405931408,2017
67,64,Libya,5.525,0.298595377450541,0.3679082466524087,0.14096898965086813,0.1262165573297356,0.041212894848744824,0.025097934067701732,2017
68,65,Turkey,5.5,0.3309475163244479,0.36946971485296254,0.17609822656393276,0.0830605716563068,0.012895999938300352,0.027527970664049554,2017
69,66,Paraguay,5.493,0.24490204054561987,0.3958416847022844,0.15212225200404278,0.12435215435068905,0.05886622704752668,0.02391564134983719,2017
71,67,Philippines,5.43,0.24805585474729677,0.36264647353172336,0.13535326137330536,0.16925038950543844,0.05596616708455583,0.028727853757680267,2017
72,68,Serbia,5.395,0.31012355860359464,0.3649002924233788,0.1887406155692012,0.0605316919982393,0.06384092411249773,0.011862917293088221,2017
73,69,Jordan,5.336,0.27954535683240117,0.3495229208741595,0.17054311786864482,0.11802848292515244,0.04856594429086504,0.033794177208776886,2017
74,70,Hungary,5.324,0.3564521749120625,0.3722848124900841,0.19063180670752722,0.0487452194455373,0.021731091553326812,0.0101548948914619,2017
75,71,Jamaica,5.311,0.2502774395628034,0.3699673387222874,0.1733330027706463,0.12825308446636977,0.06322467906237236,0.014944455415520762,2017
76,72,Croatia,5.293,0.3555279757237137,0.2814962860302226,0.20393964838559228,0.07438038672946597,0.07212101471093135,0.012534688420074127,2017
77,73,Kosovo,5.279,0.29110905008712756,0.34812915343226275,0.16565862242267515,0.07963575286154474,0.0978838344837112,0.01758358671267861,2017
78,74,China,5.273,0.3082169652459336,0.33092962000687803,0.2113615114254707,0.1347815421571274,0.008212206850387644,0.006498154314202573,2017
79,75,Pakistan,5.269,0.2934968623317609,0.2716151878406547,0.16233654758671115,0.09497386904237005,0.1273689841117551,0.05020854908674808,2017
80,76,Indonesia,5.262,0.2597503833366366,0.33252101096716735,0.12846010252730916,0.11566948824979315,0.15960255325915496,0.003996461659938923,2017
81,77,Venezuela,5.25,0.3260965165471231,0.41363106879890293,0.17834368853500568,0.04450242549447729,0.018789514857203177,0.018636785767287754,2017
82,78,Montenegro,5.237,0.3195880331430252,0.3530104891290861,0.19026687862181133,0.05558340449666135,0.05641633826192476,0.02513485634749133,2017
83,79,Morocco,5.235,0.3160025535981512,0.27884645749227055,0.21509504772300786,0.14688182840124356,0.011591230005184765,0.031582882780142124,2017
84,80,Azerbaijan,5.234,0.3323360591961325,0.33198992134069655,0.15578971498531954,0.11470296437847721,0.013041445148727595,0.05213989495064667,2017
85,81,Dominican Republic,5.23,0.27604288371546615,0.3586590100864383,0.14702024553049023,0.14132127911181055,0.047815819372160014,0.029140762183634775,2017
86,82,Greece,5.227,0.3707424543391692,0.3563459183289209,0.23294148584671576,0.027523833655487336,0.0,0.012446307829706883,2017
87,83,Lebanon,5.225,0.3045140847963202,0.31999114787876604,0.20822803512070023,0.0817285583463143,0.0749115486993818,0.01062662515851732,2017
88,84,Portugal,5.195,0.3217554774571244,0.3344448308787567,0.1947018163384305,0.12194871747933075,0.023266722535762195,0.0038824353105954587,2017
89,85,Bosnia and Herzegovina,5.182,0.2985863231938919,0.3250061329905909,0.2143291614716026,0.062124804532225235,0.09995357781168943,0.0,2017
90,86,Honduras,5.181,0.23455636313549058,0.3672727168868,0.18703860732382452,0.11175383286071564,0.07583033357154013,0.02354814622162918,2017
93,87,Vietnam,5.074,0.21832145567583097,0.35369301192960106,0.18056295839752784,0.1581054736580309,0.06505449841684095,0.02426260192216832,2017
94,88,Nigeria,5.074,0.28937298584961013,0.44887824759127315,0.021014026583533095,0.14582161512317077,0.08526870350267764,0.009644421349735229,2017
95,89,Tajikistan,5.041,0.16436576658294447,0.39828398149605837,0.16578211633821055,0.1477175701909217,0.07799814184613581,0.045852423545728924,2017
96,90,Bhutan,5.011,0.22876642609880624,0.3462505971262188,0.1281211134002103,0.1295830800506632,0.12248221907817128,0.044796564245930114,2017
97,91,Kyrgyzstan,5.004,0.1719760067830108,0.4021595297346279,0.1596414907776883,0.13122561691465018,0.12362136764765064,0.011375988142372138,2017
98,92,Nepal,4.962,0.15626207687703791,0.3840548079531841,0.16417925745044035,0.14339355263329284,0.12834450574778075,0.023765799338264088,2017
99,93,Mongolia,4.955,0.26726288224063766,0.3884468013309457,0.14512229052347775,0.10254709424884008,0.08806052120547044,0.008560410450628409,2017
100,94,South Africa,4.829,0.31790190478936736,0.41739592700776124,0.056388720684760085,0.14445210682745277,0.04200589778920048,0.02185544290145789,2017
101,95,Tunisia,4.805,0.3455544428435686,0.2978982339464022,0.21036964288455384,0.09937838520088654,0.01704789366859349,0.02975140145599542,2017
102,96,Palestinian Territories,4.775,0.24734667206204844,0.3990866136798689,0.19534519275758333,0.0879609094597866,0.039428111778425624,0.03083250026228694,2017
103,97,Egypt,4.735,0.3263667661159795,0.3289288855331133,0.17153836854389684,0.09302941366484745,0.04241785524141748,0.037718710900745536,2017
104,98,Bulgaria,4.714,0.312428708509996,0.38584339837216675,0.19050824731784025,0.0778023891620354,0.030444430839445275,0.0029728257985163517,2017
105,99,Sierra Leone,4.709,0.18051394527464923,0.48219377977517364,0.0027265434784531383,0.15615122014425634,0.14358025052180806,0.03483426080565952,2017
106,100,Cameroon,4.695,0.23898995664877384,0.4006498380749287,0.05628137392082892,0.18227469512959954,0.10007517460937962,0.02172896161648952,2017
107,101,Iran,4.692,0.362305863691472,0.22284137152931696,0.20022434756716037,0.07808206650074173,0.12127551180712845,0.015270838904180462,2017
108,102,Albania,4.644,0.31587927684054373,0.2548377450736171,0.231840887476029,0.12096806815757227,0.0638336175908867,0.01264040486135102,2017
109,103,Bangladesh,4.608,0.2231254977399858,0.2795830839261403,0.2028006198200627,0.18192716036367823,0.06551163542005552,0.04705200273007731,2017
111,104,Kenya,4.553,0.19322321055472044,0.36817204169388246,0.10686733092692308,0.1560886248427519,0.15336393753686495,0.02228485444485718,2017
113,105,Myanmar,4.545,0.10705264620251262,0.3275454210032257,0.11592105663555238,0.15003037566451105,0.24439004436373524,0.0550604561304631,2017
114,106,Senegal,4.535,0.17459796544327102,0.42972653930643756,0.14911866425029174,0.13766579759183728,0.0668322396843225,0.04205879372383991,2017
115,107,Zambia,4.514,0.23686182299505623,0.3733724720196134,0.09596296279175554,0.1718024513443502,0.09289028656512861,0.02911000428409597,2017
116,108,Iraq,4.497,0.34699206301231705,0.30794212703596874,0.1577074377332569,0.09080033327282772,0.0628202479323584,0.03373779101327125,2017
117,109,Gabon,4.465,0.3812835737369913,0.36773096394215465,0.11346719804600133,0.099386361523015,0.013932985197937217,0.024198917553900485,2017
118,110,Ethiopia,4.46,0.13878784351382742,0.353754720362095,0.14458749279247288,0.16726633653239703,0.12791212485751907,0.06769148194168843,2017
119,111,Sri Lanka,4.44,0.25116350923717895,0.31337331848700434,0.15547856721052788,0.1395813936571217,0.12208446508728091,0.018318746320886255,2017
120,112,Armenia,4.376,0.3155481568156267,0.3529988703584877,0.22337373553191683,0.06948085405511913,0.029252286161327554,0.009346097077522009,2017
121,113,India,4.315,0.2833638531153993,0.269826044424248,0.16289859003758206,0.16810623163752006,0.08281731734839892,0.03298796343685169,2017
